text,Document Title,Abstract,source,bool,processed_text
"Experiences on a Frameworkless Micro-Frontend Architecture in a Small Organization Micro-frontend (MFE) architecture for a web application aims at doing the same for a monolithic user interface (UI) that microservices do for a monolithic backend: it decomposes the UI into self-contained components that can be developed, deployed, and provisioned together with their associated backend service. This paper represents a small team’s experiences at the Visma company transforming its monolithic UI into a Micro-frontend solution. We describe the motivations, the key design decisions based on Web Component technologies, the design and implementation process including ATAM-based architectural assessment, and our learnings from the case. The key takeaways are that (1) the motivations for MFE concerned improving customer-specific configurability and lowering the related costs rather than enabling team independence, (2) the APIs provided by web standards — and the Web Components API based on them — offered a competitive alternative for JavaScript frameworks avoiding many framework-induced problems, and (3) small organizations without a large number of feature teams can benefit from Micro-frontend architectures.",Experiences on a Frameworkless Micro-Frontend Architecture in a Small Organization,"Micro-frontend (MFE) architecture for a web application aims at doing the same for a monolithic user interface (UI) that microservices do for a monolithic backend: it decomposes the UI into self-contained components that can be developed, deployed, and provisioned together with their associated backend service. This paper represents a small team’s experiences at the Visma company transforming its monolithic UI into a Micro-frontend solution. We describe the motivations, the key design decisions based on Web Component technologies, the design and implementation process including ATAM-based architectural assessment, and our learnings from the case. The key takeaways are that (1) the motivations for MFE concerned improving customer-specific configurability and lowering the related costs rather than enabling team independence, (2) the APIs provided by web standards — and the Web Components API based on them — offered a competitive alternative for JavaScript frameworks avoiding many framework-induced problems, and (3) small organizations without a large number of feature teams can benefit from Micro-frontend architectures.",IEEE conference,no,"['experience', 'small', 'organization', 'web', 'aim', 'monolithic', 'user', 'interface', 'ui', 'monolithic', 'backend', 'decomposes', 'ui', 'developed', 'deployed', 'provisioned', 'together', 'associated', 'backend', 'paper', 'represents', 'small', 'team', 'experience', 'company', 'transforming', 'monolithic', 'ui', 'solution', 'describe', 'motivation', 'key', 'design', 'decision', 'based', 'web', 'technology', 'design', 'implementation', 'process', 'including', 'architectural', 'assessment', 'learning', 'case', 'key', 'motivation', 'improving', 'lowering', 'related', 'cost', 'rather', 'enabling', 'team', 'independence', 'apis', 'provided', 'web', 'standard', 'web', 'api', 'based', 'offered', 'competitive', 'alternative', 'framework', 'avoiding', 'many', 'problem', 'small', 'organization', 'without', 'large', 'number', 'feature', 'team', 'benefit']"
"An Approach to Follow Microservices Principles in Frontend Software development practices have evolved rapidly, seeking more flexible and reusable architectures. Microservices technology is an example of this, with its principles of technological independence and heterogeneity. These principles can be extended to the concept of micro-frontends, which proposes to divide the interface, allowing each team to work independently. This article presents an architecture that uses components developed in multiple frontend frameworks, aiming to make the workflow more independent and modular. The proposed architecture was evaluated in a prototype developed at the Animal Health Defense Platform of Rio Grande do Sul, which successfully integrated components from different frameworks.",An Approach to Follow Microservices Principles in Frontend,"Software development practices have evolved rapidly, seeking more flexible and reusable architectures. Microservices technology is an example of this, with its principles of technological independence and heterogeneity. These principles can be extended to the concept of micro-frontends, which proposes to divide the interface, allowing each team to work independently. This article presents an architecture that uses components developed in multiple frontend frameworks, aiming to make the workflow more independent and modular. The proposed architecture was evaluated in a prototype developed at the Animal Health Defense Platform of Rio Grande do Sul, which successfully integrated components from different frameworks.",IEEE conference,no,"['follow', 'principle', 'frontend', 'development', 'practice', 'evolved', 'rapidly', 'seeking', 'flexible', 'reusable', 'technology', 'example', 'principle', 'technological', 'independence', 'heterogeneity', 'principle', 'extended', 'concept', 'proposes', 'divide', 'interface', 'allowing', 'team', 'work', 'independently', 'article', 'present', 'us', 'developed', 'multiple', 'frontend', 'framework', 'aiming', 'make', 'workflow', 'independent', 'modular', 'proposed', 'evaluated', 'prototype', 'developed', 'health', 'defense', 'platform', 'successfully', 'integrated', 'different', 'framework']"
"The advantages of Micro-Frontend architecture for developing web application Based on the fact that the use of web applications is growing strongly and witnessing the chaos in the development of the frontends of these applications, in recent years there has been a need for an innovation that will solve the issues addressed by this complexity. Large applications with scalability needs need modularity. Seeing the surprising results of applying microservices and the increased performance of backend development in general, the need for modularity in the frontend has been met with the introduction of microfrontends as their counterparts in the field of frontend development. Also in the case of performance, each microfrontend works as an independent unit and the components can be loaded and executed in parallel, thus simultaneously reducing the overall load time of the application.This paper presents the many benefits that the microfrontend architecture brings to the web application development process, highlighting the possibilities to promote modularity, scalability and team autonomy. Also through a description supplemented with use cases and industry trends, this paper presents the microfrontend architecture as a fundamental basis for the development of modern web applications.",The advantages of Micro-Frontend architecture for developing web application,"Based on the fact that the use of web applications is growing strongly and witnessing the chaos in the development of the frontends of these applications, in recent years there has been a need for an innovation that will solve the issues addressed by this complexity. Large applications with scalability needs need modularity. Seeing the surprising results of applying microservices and the increased performance of backend development in general, the need for modularity in the frontend has been met with the introduction of microfrontends as their counterparts in the field of frontend development. Also in the case of performance, each microfrontend works as an independent unit and the components can be loaded and executed in parallel, thus simultaneously reducing the overall load time of the application.This paper presents the many benefits that the microfrontend architecture brings to the web application development process, highlighting the possibilities to promote modularity, scalability and team autonomy. Also through a description supplemented with use cases and industry trends, this paper presents the microfrontend architecture as a fundamental basis for the development of modern web applications.",IEEE conference,no,"['advantage', 'developing', 'web', 'based', 'fact', 'use', 'web', 'growing', 'strongly', 'chaos', 'development', 'recent', 'year', 'need', 'solve', 'issue', 'addressed', 'complexity', 'large', 'scalability', 'need', 'need', 'modularity', 'result', 'applying', 'increased', 'performance', 'backend', 'development', 'general', 'need', 'modularity', 'frontend', 'met', 'introduction', 'counterpart', 'field', 'frontend', 'development', 'also', 'case', 'performance', 'microfrontend', 'work', 'independent', 'unit', 'executed', 'parallel', 'thus', 'simultaneously', 'reducing', 'overall', 'load', 'time', 'paper', 'present', 'many', 'benefit', 'microfrontend', 'brings', 'web', 'development', 'process', 'highlighting', 'possibility', 'promote', 'modularity', 'scalability', 'team', 'autonomy', 'also', 'description', 'use', 'case', 'industry', 'trend', 'paper', 'present', 'microfrontend', 'fundamental', 'basis', 'development', 'modern', 'web']"
"Design and research of University intelligent education cloud platform based on Dubbo microservice framework With the rapid development of mobile Internet, more and more people participate in online learning, online interaction and online communication. Online education has gradually become a new education model. Aiming at the cloud computing environment, this paper uses the hierarchical systematic design idea to deeply carry out the demand analysis and architecture design of smart education cloud in Colleges and universities. The system architecture design of the platform takes service and component as the core, and realizes the service encapsulation of each functional module of the platform through the micro service design of the single project architecture. At the same time, combining Dubbo microservice framework and distributed database technology, the platform's RPC communication, service discovery and traffic management capabilities are optimized, which effectively improves the intelligent management and application level of the platform.",Design and research of University intelligent education cloud platform based on Dubbo microservice framework,"With the rapid development of mobile Internet, more and more people participate in online learning, online interaction and online communication. Online education has gradually become a new education model. Aiming at the cloud computing environment, this paper uses the hierarchical systematic design idea to deeply carry out the demand analysis and architecture design of smart education cloud in Colleges and universities. The system architecture design of the platform takes service and component as the core, and realizes the service encapsulation of each functional module of the platform through the micro service design of the single project architecture. At the same time, combining Dubbo microservice framework and distributed database technology, the platform's RPC communication, service discovery and traffic management capabilities are optimized, which effectively improves the intelligent management and application level of the platform.",IEEE conference,no,"['design', 'research', 'university', 'intelligent', 'education', 'platform', 'based', 'dubbo', 'framework', 'rapid', 'development', 'mobile', 'internet', 'people', 'online', 'learning', 'online', 'interaction', 'online', 'communication', 'online', 'education', 'gradually', 'become', 'new', 'education', 'model', 'aiming', 'computing', 'environment', 'paper', 'us', 'hierarchical', 'systematic', 'design', 'idea', 'carry', 'demand', 'analysis', 'design', 'smart', 'education', 'university', 'design', 'platform', 'take', 'core', 'realizes', 'functional', 'module', 'platform', 'micro', 'design', 'single', 'project', 'time', 'combining', 'dubbo', 'framework', 'distributed', 'database', 'technology', 'platform', 'rpc', 'communication', 'discovery', 'traffic', 'management', 'capability', 'optimized', 'effectively', 'improves', 'intelligent', 'management', 'level', 'platform']"
"Microservices for Continuous Deployment, Monitoring and Validation in Cyber-Physical Systems: an Industrial Case Study for Elevators Systems Cyber-Physical Systems (CPSs) are systems that integrate digital cyber computations with physical processes. The software embedded in CPSs has a long life-cycle, requiring constant evolution to support new requirements, bug fixes, and deal with hardware obsolescence. To date, the development of software for CPSs is fragmented, which makes it extremely expensive. This could be substantially enhanced by tightly connecting the development and operation phases, as is done in other software engineering domains (e.g., web engineering through DevOps). Nevertheless, there are still complex issues that make it difficult to use DevOps techniques in the CPS domain, such as those related to hardware-software co-design. To pave the way towards DevOps in the CPS domain, in this paper we instantiate part of the reference architecture presented in the H2020 Adeptness project, which is based on microservices that allow for the continuous deployment, monitoring and validation of CPSs. To this end, we elaborate a systematic methodology that considers as input both domain expertise and a previously defined taxonomy for DevOps in the CPS domain. We obtain a generic microservice template that can be used in any kind of CPS. In addition, we instantiate this architecture in the context of an industrial case study from the elevation domain.","Microservices for Continuous Deployment, Monitoring and Validation in Cyber-Physical Systems: an Industrial Case Study for Elevators Systems","Cyber-Physical Systems (CPSs) are systems that integrate digital cyber computations with physical processes. The software embedded in CPSs has a long life-cycle, requiring constant evolution to support new requirements, bug fixes, and deal with hardware obsolescence. To date, the development of software for CPSs is fragmented, which makes it extremely expensive. This could be substantially enhanced by tightly connecting the development and operation phases, as is done in other software engineering domains (e.g., web engineering through DevOps). Nevertheless, there are still complex issues that make it difficult to use DevOps techniques in the CPS domain, such as those related to hardware-software co-design. To pave the way towards DevOps in the CPS domain, in this paper we instantiate part of the reference architecture presented in the H2020 Adeptness project, which is based on microservices that allow for the continuous deployment, monitoring and validation of CPSs. To this end, we elaborate a systematic methodology that considers as input both domain expertise and a previously defined taxonomy for DevOps in the CPS domain. We obtain a generic microservice template that can be used in any kind of CPS. In addition, we instantiate this architecture in the context of an industrial case study from the elevation domain.",IEEE conference,no,"['continuous', 'deployment', 'monitoring', 'validation', 'industrial', 'case', 'study', 'cps', 'integrate', 'digital', 'cyber', 'computation', 'physical', 'process', 'embedded', 'cps', 'long', 'requiring', 'constant', 'evolution', 'support', 'new', 'requirement', 'bug', 'deal', 'hardware', 'obsolescence', 'development', 'cps', 'make', 'extremely', 'expensive', 'could', 'enhanced', 'connecting', 'development', 'operation', 'phase', 'done', 'engineering', 'domain', 'web', 'engineering', 'devops', 'nevertheless', 'still', 'complex', 'issue', 'make', 'difficult', 'use', 'devops', 'technique', 'cps', 'domain', 'related', 'pave', 'way', 'towards', 'devops', 'cps', 'domain', 'paper', 'instantiate', 'part', 'reference', 'presented', 'project', 'based', 'allow', 'continuous', 'deployment', 'monitoring', 'validation', 'cps', 'end', 'elaborate', 'systematic', 'methodology', 'considers', 'input', 'domain', 'expertise', 'previously', 'defined', 'taxonomy', 'devops', 'cps', 'domain', 'obtain', 'generic', 'template', 'used', 'kind', 'cps', 'addition', 'instantiate', 'context', 'industrial', 'case', 'study', 'domain']"
"Runtime Microservice Self-distribution for Fine-grain Resource Allocation The development of systems using microservices as buildingblocks have gained! major popularity in the industry in the past few years. Widely used services, such as Netflix and Uber, have been built entirely as microservice architectures. Due to the modularity and self-containedness of microservices, coupled with the use of elastic deployment infrastructures, a number of tools to assist the scalability of such systems have been created. However, these tools are limited to act at a fixed granularity, being able to replicate, relocate and provide access to extra resources only at the level of the entire microservice, even when only one of its parts actually demands more resources. In this paper, we propose the use of the concepts of adaptive component models, emergent microservices, and self-distributing systems to explicitly define the internal micro-architecture of microservices. In this approach, a microservice is built as a dynamic configuration of components, which can be seamlessly adapted and distributed on top of an elastic cloud infrastructure by the underlying platform. We evaluate the benefits of the approach by exploring different scenarios that entail the use of dynamic adaptation and self-distribution to perform vertical and horizontal scaling of microservices at a fine granularity. We analyze the involved tradeoffs and discuss how the approach can be further explored.",Runtime Microservice Self-distribution for Fine-grain Resource Allocation,"The development of systems using microservices as buildingblocks have gained! major popularity in the industry in the past few years. Widely used services, such as Netflix and Uber, have been built entirely as microservice architectures. Due to the modularity and self-containedness of microservices, coupled with the use of elastic deployment infrastructures, a number of tools to assist the scalability of such systems have been created. However, these tools are limited to act at a fixed granularity, being able to replicate, relocate and provide access to extra resources only at the level of the entire microservice, even when only one of its parts actually demands more resources. In this paper, we propose the use of the concepts of adaptive component models, emergent microservices, and self-distributing systems to explicitly define the internal micro-architecture of microservices. In this approach, a microservice is built as a dynamic configuration of components, which can be seamlessly adapted and distributed on top of an elastic cloud infrastructure by the underlying platform. We evaluate the benefits of the approach by exploring different scenarios that entail the use of dynamic adaptation and self-distribution to perform vertical and horizontal scaling of microservices at a fine granularity. We analyze the involved tradeoffs and discuss how the approach can be further explored.",IEEE conference,no,"['runtime', 'resource', 'allocation', 'development', 'using', 'gained', 'major', 'popularity', 'industry', 'past', 'year', 'widely', 'used', 'netflix', 'built', 'due', 'modularity', 'coupled', 'use', 'elastic', 'deployment', 'infrastructure', 'number', 'tool', 'assist', 'scalability', 'created', 'however', 'tool', 'limited', 'act', 'fixed', 'granularity', 'able', 'provide', 'access', 'extra', 'resource', 'level', 'entire', 'even', 'one', 'part', 'actually', 'demand', 'resource', 'paper', 'propose', 'use', 'concept', 'adaptive', 'model', 'define', 'internal', 'built', 'dynamic', 'configuration', 'seamlessly', 'adapted', 'distributed', 'top', 'elastic', 'infrastructure', 'underlying', 'platform', 'evaluate', 'benefit', 'exploring', 'different', 'scenario', 'use', 'dynamic', 'adaptation', 'perform', 'vertical', 'horizontal', 'scaling', 'fine', 'granularity', 'analyze', 'involved', 'tradeoff', 'discus', 'explored']"
"Development of the Concept and Architecture of an Automated System for Updating Physical Knowledge for Information Support of Search Design For developing an automated system for updating physical knowledge for information support of search design, it is necessary to choose a technology stack that would meet the implementation requirements. In view of the sanctions currently imposed on the Russian Federation, it is worth considering mainly open projects and/or domestic developments. We will highlight the main criteria that it is desirable to take into account when designing the architecture of an automated system to support the synthesis of new technical systems and technologies: (a) ability to store and process large amounts of data; (b) unification access for all data analysis procedures; (c) maximum automation of all stages; (d) modularity of the structure, focus on the expansion of functionality; (e) focus on open source solutions and software of domestic manufacturers, excluding rigid binding to paid foreign solutions. As a result of the work done, various aspects of the implementation of the required automated system were analyzed. A review of various software systems and cloud products showed that the concept of building data lakes (Data Lake) in conjunction with the distributed processing tools of the Apache Hadoop ecosystem is used for big data processing. An architecture framework based on a centralized data warehouse and Hadoop components is proposed. It will be possible to increase the functionality of the platform by adding new microservices that connect to the storage and distributed processing tools via the API, as well as using a single web service for managing and displaying data analysis results from these microservices.",Development of the Concept and Architecture of an Automated System for Updating Physical Knowledge for Information Support of Search Design,"For developing an automated system for updating physical knowledge for information support of search design, it is necessary to choose a technology stack that would meet the implementation requirements. In view of the sanctions currently imposed on the Russian Federation, it is worth considering mainly open projects and/or domestic developments. We will highlight the main criteria that it is desirable to take into account when designing the architecture of an automated system to support the synthesis of new technical systems and technologies: (a) ability to store and process large amounts of data; (b) unification access for all data analysis procedures; (c) maximum automation of all stages; (d) modularity of the structure, focus on the expansion of functionality; (e) focus on open source solutions and software of domestic manufacturers, excluding rigid binding to paid foreign solutions. As a result of the work done, various aspects of the implementation of the required automated system were analyzed. A review of various software systems and cloud products showed that the concept of building data lakes (Data Lake) in conjunction with the distributed processing tools of the Apache Hadoop ecosystem is used for big data processing. An architecture framework based on a centralized data warehouse and Hadoop components is proposed. It will be possible to increase the functionality of the platform by adding new microservices that connect to the storage and distributed processing tools via the API, as well as using a single web service for managing and displaying data analysis results from these microservices.",IEEE conference,no,"['development', 'concept', 'automated', 'updating', 'physical', 'knowledge', 'information', 'support', 'search', 'design', 'developing', 'automated', 'updating', 'physical', 'knowledge', 'information', 'support', 'search', 'design', 'necessary', 'choose', 'technology', 'stack', 'would', 'meet', 'implementation', 'requirement', 'view', 'currently', 'considering', 'mainly', 'open', 'project', 'development', 'highlight', 'main', 'criterion', 'desirable', 'take', 'account', 'designing', 'automated', 'support', 'synthesis', 'new', 'technical', 'technology', 'ability', 'store', 'process', 'large', 'amount', 'b', 'access', 'analysis', 'procedure', 'c', 'maximum', 'automation', 'stage', 'modularity', 'structure', 'focus', 'expansion', 'functionality', 'focus', 'open', 'source', 'solution', 'solution', 'result', 'work', 'done', 'various', 'aspect', 'implementation', 'required', 'automated', 'analyzed', 'review', 'various', 'product', 'showed', 'concept', 'building', 'lake', 'lake', 'distributed', 'processing', 'tool', 'apache', 'ecosystem', 'used', 'big', 'processing', 'framework', 'based', 'centralized', 'proposed', 'possible', 'increase', 'functionality', 'platform', 'adding', 'new', 'connect', 'storage', 'distributed', 'processing', 'tool', 'via', 'api', 'well', 'using', 'single', 'web', 'managing', 'analysis', 'result']"
"RAMSES: an Artifact Exemplar for Engineering Self-Adaptive Microservice Applications This paper introduces RAMSES, an exemplar tailored for both practitioners and researchers working on self-adaptive microservice applications. By emphasizing a clear separation of concerns between the application and its adaptation logic, RAMSES realizes a reusable autonomic manager that implements a MAPE-K feedback loop whose components are microservices themselves. Its primary focus lies in addressing user-defined QoS attributes at runtime, like availability and performance. To illustrate its usage, we provide a practical example showing its mechanics in an e-food microservice application. Initial experiments indicate the advantages of utilizing RAMSES, as shown by a comparative analysis of the quality properties of a microservice application with and without self-adaptation.",RAMSES: an Artifact Exemplar for Engineering Self-Adaptive Microservice Applications,"This paper introduces RAMSES, an exemplar tailored for both practitioners and researchers working on self-adaptive microservice applications. By emphasizing a clear separation of concerns between the application and its adaptation logic, RAMSES realizes a reusable autonomic manager that implements a MAPE-K feedback loop whose components are microservices themselves. Its primary focus lies in addressing user-defined QoS attributes at runtime, like availability and performance. To illustrate its usage, we provide a practical example showing its mechanics in an e-food microservice application. Initial experiments indicate the advantages of utilizing RAMSES, as shown by a comparative analysis of the quality properties of a microservice application with and without self-adaptation.",IEEE conference,no,"['ramses', 'artifact', 'engineering', 'paper', 'introduces', 'ramses', 'tailored', 'practitioner', 'researcher', 'working', 'emphasizing', 'clear', 'separation', 'concern', 'adaptation', 'logic', 'ramses', 'realizes', 'reusable', 'autonomic', 'manager', 'implement', 'feedback', 'loop', 'whose', 'primary', 'focus', 'lie', 'addressing', 'qos', 'attribute', 'runtime', 'like', 'availability', 'performance', 'illustrate', 'usage', 'provide', 'practical', 'example', 'showing', 'initial', 'experiment', 'indicate', 'advantage', 'utilizing', 'ramses', 'shown', 'comparative', 'analysis', 'quality', 'property', 'without']"
"Dynamic Micro-Frontends Economic and business related demands of decreasing time to market and efficient production in an ever more efficient manner have manifested themselves in software development as well. They are most visible in the use of streamlined development approaches and production of aggressively reusable components, on both server and client sides of modern applications. On the server side, the modern development is dominated by tendency to use microservice based architectures, while on the client side, the same idea is realized through the use of micro-frontends. Micro-frontend applications represent a natural counterpart to numerous segmented and compartmentalized backend services. One of the issues related to micro-fronted approach is relatively low support for rapid deployment and evolution of individual components. In this paper we present a novel approach that enables fully dynamic use and deployment of micro-frontends, synchronized with their respective micro-services, both in development and in production stages. We also show possible use cases beyond classic scenarios present in existing practice of micro-frontend applications.",Dynamic Micro-Frontends,"Economic and business related demands of decreasing time to market and efficient production in an ever more efficient manner have manifested themselves in software development as well. They are most visible in the use of streamlined development approaches and production of aggressively reusable components, on both server and client sides of modern applications. On the server side, the modern development is dominated by tendency to use microservice based architectures, while on the client side, the same idea is realized through the use of micro-frontends. Micro-frontend applications represent a natural counterpart to numerous segmented and compartmentalized backend services. One of the issues related to micro-fronted approach is relatively low support for rapid deployment and evolution of individual components. In this paper we present a novel approach that enables fully dynamic use and deployment of micro-frontends, synchronized with their respective micro-services, both in development and in production stages. We also show possible use cases beyond classic scenarios present in existing practice of micro-frontend applications.",IEEE conference,no,"['dynamic', 'economic', 'business', 'related', 'demand', 'decreasing', 'time', 'market', 'efficient', 'production', 'ever', 'efficient', 'manner', 'development', 'well', 'use', 'streamlined', 'development', 'production', 'reusable', 'server', 'client', 'side', 'modern', 'server', 'side', 'modern', 'development', 'use', 'based', 'client', 'side', 'idea', 'realized', 'use', 'represent', 'natural', 'counterpart', 'numerous', 'backend', 'one', 'issue', 'related', 'relatively', 'low', 'support', 'rapid', 'deployment', 'evolution', 'individual', 'paper', 'present', 'novel', 'enables', 'fully', 'dynamic', 'use', 'deployment', 'synchronized', 'respective', 'development', 'production', 'stage', 'also', 'show', 'possible', 'use', 'case', 'beyond', 'classic', 'scenario', 'present', 'existing', 'practice']"
"Software-Defined Networking Integrated with Cloud Native and Proxy Mechanism: Detection and Mitigation System for TCP SYN Flooding Attack SDN is a new network architecture that still faces traditional network attacks. Among the attacks, Distributed-Denial-of-Service is one of the most severe attacks, especially the TCP SYN Flooding attack, which has a more significant impact. This paper is mainly to mitigate the impact of the SYN Flood attack and will combine Kubernetes and design a unique component: SDN Controller Manager, which exists in K8s as a microservices. The proxy mechanism is used to resist the SYN Flooding attack, and the K8s feature is further utilized. If the SDN Controller Manager is attacked and the service is terminated abnormally, K8s will automatically create a new SDN Controller Manager component to continue to provide services.",Software-Defined Networking Integrated with Cloud Native and Proxy Mechanism: Detection and Mitigation System for TCP SYN Flooding Attack,"SDN is a new network architecture that still faces traditional network attacks. Among the attacks, Distributed-Denial-of-Service is one of the most severe attacks, especially the TCP SYN Flooding attack, which has a more significant impact. This paper is mainly to mitigate the impact of the SYN Flood attack and will combine Kubernetes and design a unique component: SDN Controller Manager, which exists in K8s as a microservices. The proxy mechanism is used to resist the SYN Flooding attack, and the K8s feature is further utilized. If the SDN Controller Manager is attacked and the service is terminated abnormally, K8s will automatically create a new SDN Controller Manager component to continue to provide services.",IEEE conference,no,"['networking', 'integrated', 'native', 'proxy', 'mechanism', 'detection', 'mitigation', 'tcp', 'syn', 'flooding', 'attack', 'sdn', 'new', 'network', 'still', 'face', 'traditional', 'network', 'attack', 'among', 'attack', 'one', 'severe', 'attack', 'especially', 'tcp', 'syn', 'flooding', 'attack', 'significant', 'impact', 'paper', 'mainly', 'mitigate', 'impact', 'syn', 'attack', 'combine', 'kubernetes', 'design', 'unique', 'sdn', 'controller', 'manager', 'exists', 'proxy', 'mechanism', 'used', 'syn', 'flooding', 'attack', 'feature', 'utilized', 'sdn', 'controller', 'manager', 'automatically', 'create', 'new', 'sdn', 'controller', 'manager', 'continue', 'provide']"
"Automated Testing and Resilience of Microservice’s Network-link using Istio Service Mesh Microservices technology has gained considerable popularity in software design to deploy complex applications in the form of micro-modular microservice components. Each service is implemented as an autonomous system, and its internal constituent data can be accessed via a network interface. Such architecture increases the complexity of the network because each module is a separate entity for development and operations. A fault in any service affects the operation of another service and could completely break the application. It is, therefore, necessary to create a framework for the systematic testing and resilience of the network link in microservices, independent of the programming language and business logic. It helps the network administrator track the cause of the fault. In this paper, we have shown the use of the service mesh Istio to monitor communication between microservices and to develop automated testing and resilience. Istio provides various types of fault injectors for communication links between services. A Locust load testing tool is used to exert a microservice load. The faulty link is located via the Jaeger and Grafana dashboard within the Istio frame. For resilience or correction of the fault, a new connection is temporarily established between the affected microservice by deploying redundant services. In addition, microservices scaling and the implementation of the circuit breaker have been shown to remedy network congestion. The setup is demonstrated in the Kubernetes cluster with the Hipster shop e-commerce application.",Automated Testing and Resilience of Microservice’s Network-link using Istio Service Mesh,"Microservices technology has gained considerable popularity in software design to deploy complex applications in the form of micro-modular microservice components. Each service is implemented as an autonomous system, and its internal constituent data can be accessed via a network interface. Such architecture increases the complexity of the network because each module is a separate entity for development and operations. A fault in any service affects the operation of another service and could completely break the application. It is, therefore, necessary to create a framework for the systematic testing and resilience of the network link in microservices, independent of the programming language and business logic. It helps the network administrator track the cause of the fault. In this paper, we have shown the use of the service mesh Istio to monitor communication between microservices and to develop automated testing and resilience. Istio provides various types of fault injectors for communication links between services. A Locust load testing tool is used to exert a microservice load. The faulty link is located via the Jaeger and Grafana dashboard within the Istio frame. For resilience or correction of the fault, a new connection is temporarily established between the affected microservice by deploying redundant services. In addition, microservices scaling and the implementation of the circuit breaker have been shown to remedy network congestion. The setup is demonstrated in the Kubernetes cluster with the Hipster shop e-commerce application.",IEEE conference,no,"['automated', 'testing', 'resilience', 'using', 'istio', 'mesh', 'technology', 'gained', 'popularity', 'design', 'deploy', 'complex', 'form', 'implemented', 'autonomous', 'internal', 'constituent', 'accessed', 'via', 'network', 'interface', 'increase', 'complexity', 'network', 'module', 'separate', 'entity', 'development', 'operation', 'fault', 'affect', 'operation', 'another', 'could', 'completely', 'break', 'therefore', 'necessary', 'create', 'framework', 'systematic', 'testing', 'resilience', 'network', 'link', 'independent', 'programming', 'language', 'business', 'logic', 'help', 'network', 'administrator', 'track', 'cause', 'fault', 'paper', 'shown', 'use', 'mesh', 'istio', 'monitor', 'communication', 'develop', 'automated', 'testing', 'resilience', 'istio', 'provides', 'various', 'type', 'fault', 'communication', 'link', 'load', 'testing', 'tool', 'used', 'load', 'faulty', 'link', 'located', 'via', 'jaeger', 'grafana', 'dashboard', 'within', 'istio', 'frame', 'resilience', 'fault', 'new', 'connection', 'established', 'affected', 'deploying', 'redundant', 'addition', 'scaling', 'implementation', 'circuit', 'shown', 'network', 'congestion', 'setup', 'demonstrated', 'kubernetes', 'cluster', 'shop']"
"Microservices Upgrade in Clouds: Dynamic Management of Version Dependencies and User Load In today's cloud computing environments, where scalability, agility, and resiliency are paramount, microservices architecture stands out as a fundamental keystone of modern software development. While microservices are designed as independent components communicating through well-defined APIs, maintaining and upgrading them pose unique challenges, including version compatibility, dependency management, and service continuity. These challenges become intricate when multiple instances of a specific microservice are deployed, utilizing load balancing to distribute users and offering different functionalities simultaneously. This paper proposes a heuristic algorithm to address the microservices upgrading problem. The proposed algorithm migrates users gradually and effectively by managing version dependencies, user load, considering propagation impact, multiple instances, and resource constraints. The simulation results demonstrate the superiority of our algorithm over existing benchmarks in terms of resource usage cost and the number of new version instances.",Microservices Upgrade in Clouds: Dynamic Management of Version Dependencies and User Load,"In today's cloud computing environments, where scalability, agility, and resiliency are paramount, microservices architecture stands out as a fundamental keystone of modern software development. While microservices are designed as independent components communicating through well-defined APIs, maintaining and upgrading them pose unique challenges, including version compatibility, dependency management, and service continuity. These challenges become intricate when multiple instances of a specific microservice are deployed, utilizing load balancing to distribute users and offering different functionalities simultaneously. This paper proposes a heuristic algorithm to address the microservices upgrading problem. The proposed algorithm migrates users gradually and effectively by managing version dependencies, user load, considering propagation impact, multiple instances, and resource constraints. The simulation results demonstrate the superiority of our algorithm over existing benchmarks in terms of resource usage cost and the number of new version instances.",IEEE conference,no,"['upgrade', 'dynamic', 'management', 'version', 'dependency', 'user', 'load', 'today', 'computing', 'environment', 'scalability', 'agility', 'resiliency', 'paramount', 'stand', 'fundamental', 'modern', 'development', 'designed', 'independent', 'communicating', 'apis', 'maintaining', 'upgrading', 'pose', 'unique', 'challenge', 'including', 'version', 'compatibility', 'dependency', 'management', 'continuity', 'challenge', 'become', 'intricate', 'multiple', 'instance', 'specific', 'deployed', 'utilizing', 'load', 'balancing', 'distribute', 'user', 'offering', 'different', 'functionality', 'simultaneously', 'paper', 'proposes', 'heuristic', 'algorithm', 'address', 'upgrading', 'problem', 'proposed', 'algorithm', 'user', 'gradually', 'effectively', 'managing', 'version', 'dependency', 'user', 'load', 'considering', 'propagation', 'impact', 'multiple', 'instance', 'resource', 'constraint', 'simulation', 'result', 'demonstrate', 'algorithm', 'existing', 'benchmark', 'term', 'resource', 'usage', 'cost', 'number', 'new', 'version', 'instance']"
