text,Document Title,Abstract,source,bool,processed_text
"Automated Reverse Engineering for MoM-Based Microservices (ARE4MOM) Using Static Analysis Context: Understanding architecture is crucial during the development of Message-oriented Middleware-based (MoM-based) microservices. Such architecture serves as a prerequisite for system maintenance, comprehension, and refactoring. However, maintaining an accurate architecture document becomes challenging due to continuous changes in the architecture throughout development. Problem: The challenge lies in maintaining the correct architectural document amid ongoing architectural modifications. While Reverse Engineering supports architecture extraction, existing approaches are limited to synchronous microservice communication and lack clear identification of microservice components and messaging interfaces. Objective: This research aims to automatically extract both the component-based architecture and behavior of MoM-based microservice systems, focusing on asynchronous communication. The primary contribution is the extraction of components and behavior models tailored for asynchronous scenarios. Method: To address the challenges, we extend the existing Software Model eXtractor (SoMoX) approach, incorporating a model-based reverse engineering concept to support asynchronous communication. Our approach automates the extraction of MoM-based microservice system architecture from its source code using static analysis. Result: The paper introduces the concepts of our approach (ARE4MOM) through a running example, demonstrating its capabilities. Evaluation: involves three GitHub case studies utilizing different MoMs and technologies for asynchronous communication. ARE4MOM successfully extracts the architecture and behavior model with a 98.1% F1 score.",Automated Reverse Engineering for MoM-Based Microservices (ARE4MOM) Using Static Analysis,"Context: Understanding architecture is crucial during the development of Message-oriented Middleware-based (MoM-based) microservices. Such architecture serves as a prerequisite for system maintenance, comprehension, and refactoring. However, maintaining an accurate architecture document becomes challenging due to continuous changes in the architecture throughout development. Problem: The challenge lies in maintaining the correct architectural document amid ongoing architectural modifications. While Reverse Engineering supports architecture extraction, existing approaches are limited to synchronous microservice communication and lack clear identification of microservice components and messaging interfaces. Objective: This research aims to automatically extract both the component-based architecture and behavior of MoM-based microservice systems, focusing on asynchronous communication. The primary contribution is the extraction of components and behavior models tailored for asynchronous scenarios. Method: To address the challenges, we extend the existing Software Model eXtractor (SoMoX) approach, incorporating a model-based reverse engineering concept to support asynchronous communication. Our approach automates the extraction of MoM-based microservice system architecture from its source code using static analysis. Result: The paper introduces the concepts of our approach (ARE4MOM) through a running example, demonstrating its capabilities. Evaluation: involves three GitHub case studies utilizing different MoMs and technologies for asynchronous communication. ARE4MOM successfully extracts the architecture and behavior model with a 98.1% F1 score.",IEEE conference,no,"['automated', 'reverse', 'engineering', 'using', 'static', 'analysis', 'context', 'understanding', 'crucial', 'development', 'serf', 'maintenance', 'comprehension', 'refactoring', 'however', 'maintaining', 'accurate', 'document', 'becomes', 'challenging', 'due', 'continuous', 'change', 'throughout', 'development', 'problem', 'challenge', 'lie', 'maintaining', 'correct', 'architectural', 'document', 'ongoing', 'architectural', 'modification', 'reverse', 'engineering', 'support', 'extraction', 'existing', 'limited', 'synchronous', 'communication', 'lack', 'clear', 'identification', 'messaging', 'interface', 'objective', 'research', 'aim', 'automatically', 'extract', 'behavior', 'focusing', 'asynchronous', 'communication', 'primary', 'contribution', 'extraction', 'behavior', 'model', 'tailored', 'asynchronous', 'scenario', 'method', 'address', 'challenge', 'extend', 'existing', 'model', 'incorporating', 'reverse', 'engineering', 'concept', 'support', 'asynchronous', 'communication', 'automates', 'extraction', 'source', 'code', 'using', 'static', 'analysis', 'result', 'paper', 'introduces', 'concept', 'running', 'example', 'demonstrating', 'capability', 'evaluation', 'involves', 'three', 'github', 'case', 'study', 'utilizing', 'different', 'technology', 'asynchronous', 'communication', 'successfully', 'extract', 'behavior', 'model', 'score']"
"Borehole Trajectory System Based on Microservices Architecture This research aims to integrate microservices architecture into the borehole trajectory design system, addressing the challenges faced by traditional monolithic systems in processing big data and rapid updates. By dividing and deploying the frontend, backend, database, database operation modules, and the drilling trajectory module as microservices, this paper achieves coordinated operation among system components through a loosely coupled architecture, thereby efficiently completing system functions. This method not only improves adaptability to new technologies but also provides an effective strategy for overcoming existing problems.",Borehole Trajectory System Based on Microservices Architecture,"This research aims to integrate microservices architecture into the borehole trajectory design system, addressing the challenges faced by traditional monolithic systems in processing big data and rapid updates. By dividing and deploying the frontend, backend, database, database operation modules, and the drilling trajectory module as microservices, this paper achieves coordinated operation among system components through a loosely coupled architecture, thereby efficiently completing system functions. This method not only improves adaptability to new technologies but also provides an effective strategy for overcoming existing problems.",IEEE conference,no,"['trajectory', 'based', 'research', 'aim', 'integrate', 'trajectory', 'design', 'addressing', 'challenge', 'faced', 'traditional', 'monolithic', 'processing', 'big', 'rapid', 'update', 'dividing', 'deploying', 'frontend', 'backend', 'database', 'database', 'operation', 'module', 'trajectory', 'module', 'paper', 'achieves', 'coordinated', 'operation', 'among', 'loosely', 'coupled', 'thereby', 'efficiently', 'function', 'method', 'improves', 'adaptability', 'new', 'technology', 'also', 'provides', 'effective', 'strategy', 'overcoming', 'existing', 'problem']"
"Towards Decomposing Monolithic Applications into Microservices Continuously changing the existing software systems results in large and monolith software solutions making them difficult to maintain. As maintenance and development of monolithic software systems is a difficult task, there is a need for decomposing these monolithic systems into smaller subsystems, components and services, i.e., microservices. Service-oriented architectures yield more maintenance and less complexity in developing large-scale software applications. Thus, this paper focuses on decomposing monolithic software systems into microservices in order to maintain them with less development effort. Moreover, it addresses to the problem of architectural refactoring and improvement of software systems during architectural migration.",Towards Decomposing Monolithic Applications into Microservices,"Continuously changing the existing software systems results in large and monolith software solutions making them difficult to maintain. As maintenance and development of monolithic software systems is a difficult task, there is a need for decomposing these monolithic systems into smaller subsystems, components and services, i.e., microservices. Service-oriented architectures yield more maintenance and less complexity in developing large-scale software applications. Thus, this paper focuses on decomposing monolithic software systems into microservices in order to maintain them with less development effort. Moreover, it addresses to the problem of architectural refactoring and improvement of software systems during architectural migration.",IEEE conference,no,"['towards', 'decomposing', 'monolithic', 'continuously', 'changing', 'existing', 'result', 'large', 'monolith', 'solution', 'making', 'difficult', 'maintain', 'maintenance', 'development', 'monolithic', 'difficult', 'task', 'need', 'decomposing', 'monolithic', 'smaller', 'yield', 'maintenance', 'less', 'complexity', 'developing', 'thus', 'paper', 'focus', 'decomposing', 'monolithic', 'order', 'maintain', 'less', 'development', 'effort', 'moreover', 'address', 'problem', 'architectural', 'refactoring', 'improvement', 'architectural', 'migration']"
"Making the move to microservice architecture Microservice architecture is an architectural style suitable for large software projects. The main goals of microservices are flexible on-demand scalability and short release cycles. Microservice architecture decomposes applications into multiple independent components (called microservices), each running in its own process. This sets microservice applications apart from monoliths, which run in a single process. This paper describes the characteristics of both architectures and explores under which circumstances a shift from a monolith towards the more costly microservice architecture is justified. Furthermore, the paper describes (non-)technical challenges that arise in that shift.",Making the move to microservice architecture,"Microservice architecture is an architectural style suitable for large software projects. The main goals of microservices are flexible on-demand scalability and short release cycles. Microservice architecture decomposes applications into multiple independent components (called microservices), each running in its own process. This sets microservice applications apart from monoliths, which run in a single process. This paper describes the characteristics of both architectures and explores under which circumstances a shift from a monolith towards the more costly microservice architecture is justified. Furthermore, the paper describes (non-)technical challenges that arise in that shift.",IEEE conference,no,"['making', 'move', 'architectural', 'style', 'suitable', 'large', 'project', 'main', 'goal', 'flexible', 'scalability', 'short', 'release', 'cycle', 'decomposes', 'multiple', 'independent', 'called', 'running', 'process', 'set', 'monolith', 'run', 'single', 'process', 'paper', 'describes', 'characteristic', 'explores', 'circumstance', 'shift', 'monolith', 'towards', 'costly', 'furthermore', 'paper', 'describes', 'technical', 'challenge', 'arise', 'shift']"
"Fostering Microservice Maintainability Assurance Through a Comprehensive Framework Cloud-native systems represent a significant leap in constructing scalable, large systems, employing microservice architecture as a key element in developing distributed systems through self-contained components. However, the decentralized nature of these systems, characterized by separate source codes and deployments, introduces challenges in assessing system qual-ities. Microservice-based systems, with their inherent complexity and the need for coordinated changes across multiple microser-vices, lack established best practices and guidelines, leading to difficulties in constructing and comprehending the holistic system view. This gap can result in performance degradation and increased maintenance costs, potentially requiring system refactoring. The main goal of this project is to offer maintainability assur-ance for microservice practitioners. It introduces an automated assessment framework tailored to microservice architecture, en-hancing practitioners' understanding and analytical capabilities of the multiple system perspectives. The framework addresses various granularity levels, from artifacts to constructing holistic views of static and dynamic system characteristics. It integrates diverse perspectives, encompassing human-centric elements like architectural visualization and automated evaluations, including coupling detection, testing coverage measurement, and semantic clone identification. Validation studies involving practitioners demonstrate the framework's effectiveness in addressing diverse quality and maintainability issues, revealing insights not apparent when analyzing individual microservices in isolation.",Fostering Microservice Maintainability Assurance Through a Comprehensive Framework,"Cloud-native systems represent a significant leap in constructing scalable, large systems, employing microservice architecture as a key element in developing distributed systems through self-contained components. However, the decentralized nature of these systems, characterized by separate source codes and deployments, introduces challenges in assessing system qual-ities. Microservice-based systems, with their inherent complexity and the need for coordinated changes across multiple microser-vices, lack established best practices and guidelines, leading to difficulties in constructing and comprehending the holistic system view. This gap can result in performance degradation and increased maintenance costs, potentially requiring system refactoring. The main goal of this project is to offer maintainability assur-ance for microservice practitioners. It introduces an automated assessment framework tailored to microservice architecture, en-hancing practitioners' understanding and analytical capabilities of the multiple system perspectives. The framework addresses various granularity levels, from artifacts to constructing holistic views of static and dynamic system characteristics. It integrates diverse perspectives, encompassing human-centric elements like architectural visualization and automated evaluations, including coupling detection, testing coverage measurement, and semantic clone identification. Validation studies involving practitioners demonstrate the framework's effectiveness in addressing diverse quality and maintainability issues, revealing insights not apparent when analyzing individual microservices in isolation.",IEEE conference,no,"['fostering', 'maintainability', 'assurance', 'comprehensive', 'framework', 'represent', 'significant', 'constructing', 'scalable', 'large', 'employing', 'key', 'element', 'developing', 'distributed', 'however', 'decentralized', 'nature', 'characterized', 'separate', 'source', 'code', 'deployment', 'introduces', 'challenge', 'assessing', 'inherent', 'complexity', 'need', 'coordinated', 'change', 'across', 'multiple', 'lack', 'established', 'best', 'practice', 'guideline', 'leading', 'difficulty', 'constructing', 'holistic', 'view', 'gap', 'result', 'performance', 'degradation', 'increased', 'maintenance', 'cost', 'potentially', 'requiring', 'refactoring', 'main', 'goal', 'project', 'offer', 'maintainability', 'practitioner', 'introduces', 'automated', 'assessment', 'framework', 'tailored', 'practitioner', 'understanding', 'analytical', 'capability', 'multiple', 'perspective', 'framework', 'address', 'various', 'granularity', 'level', 'artifact', 'constructing', 'holistic', 'view', 'static', 'dynamic', 'characteristic', 'integrates', 'diverse', 'perspective', 'encompassing', 'element', 'like', 'architectural', 'visualization', 'automated', 'evaluation', 'including', 'coupling', 'detection', 'testing', 'coverage', 'measurement', 'semantic', 'identification', 'validation', 'study', 'involving', 'practitioner', 'demonstrate', 'framework', 'effectiveness', 'addressing', 'diverse', 'quality', 'maintainability', 'issue', 'insight', 'apparent', 'analyzing', 'individual', 'isolation']"
"MAT: Automating Go monolithic applications transform into microservices through dependency analysis and AST The advancement of containerization and various integration tools has greatly reduced the development cost of microservice architecture. Under this premise, many companies have begun to migrate their legacy systems (monolithic applications) to microservice architectures in order to adapt to market demands. Instead of migrating legacy systems to microservice architecture from scratch, we provide another approach of splitting an existing monolithic system into microservices. In this paper, we use Go language’s AST as a basis to split the original project into multiple independent components and design a method for analyzing dependencies, classifying them, and producing independently runnable microservices.",MAT: Automating Go monolithic applications transform into microservices through dependency analysis and AST,"The advancement of containerization and various integration tools has greatly reduced the development cost of microservice architecture. Under this premise, many companies have begun to migrate their legacy systems (monolithic applications) to microservice architectures in order to adapt to market demands. Instead of migrating legacy systems to microservice architecture from scratch, we provide another approach of splitting an existing monolithic system into microservices. In this paper, we use Go language’s AST as a basis to split the original project into multiple independent components and design a method for analyzing dependencies, classifying them, and producing independently runnable microservices.",IEEE conference,no,"['automating', 'go', 'monolithic', 'transform', 'dependency', 'analysis', 'advancement', 'containerization', 'various', 'integration', 'tool', 'greatly', 'reduced', 'development', 'cost', 'premise', 'many', 'company', 'migrate', 'legacy', 'monolithic', 'order', 'adapt', 'market', 'demand', 'instead', 'migrating', 'legacy', 'scratch', 'provide', 'another', 'splitting', 'existing', 'monolithic', 'paper', 'use', 'go', 'language', 'basis', 'split', 'original', 'project', 'multiple', 'independent', 'design', 'method', 'analyzing', 'dependency', 'producing', 'independently']"
"Strategies for Request-Response Logging in Microservices Architecture Microservices Architecture is the prevailing architectural choice today for building distributed software systems in various business sectors, such as telecommunications, e-commerce, and finance. It is often necessary to log the full content of request and response messages (i.e., the entire body of these messages) that are entering and leaving such distributed systems due to legal book-keeping requirements. In this work, two systematic design strategies were used to realize the structured logging of request-response messages including their entire message body, particularly in a microservices architecture-based distributed software system. As a case study, a prototype per strategy was implemented and deployed into an existing Microservices Architecture-based banking system, which was provided by a commercial bank for the research presented in this paper in the Kubernetes cluster. Load tests were performed against this banking system to measure average request throughputs and average response times per logging strategy for analysis purposes. The results that are presented in this paper are expected to be helpful for both researchers and practitioners in the software industry who need a similar logging solution.",Strategies for Request-Response Logging in Microservices Architecture,"Microservices Architecture is the prevailing architectural choice today for building distributed software systems in various business sectors, such as telecommunications, e-commerce, and finance. It is often necessary to log the full content of request and response messages (i.e., the entire body of these messages) that are entering and leaving such distributed systems due to legal book-keeping requirements. In this work, two systematic design strategies were used to realize the structured logging of request-response messages including their entire message body, particularly in a microservices architecture-based distributed software system. As a case study, a prototype per strategy was implemented and deployed into an existing Microservices Architecture-based banking system, which was provided by a commercial bank for the research presented in this paper in the Kubernetes cluster. Load tests were performed against this banking system to measure average request throughputs and average response times per logging strategy for analysis purposes. The results that are presented in this paper are expected to be helpful for both researchers and practitioners in the software industry who need a similar logging solution.",IEEE conference,no,"['strategy', 'logging', 'prevailing', 'architectural', 'choice', 'today', 'building', 'distributed', 'various', 'business', 'sector', 'telecommunication', 'finance', 'often', 'necessary', 'log', 'full', 'content', 'request', 'response', 'message', 'entire', 'body', 'message', 'leaving', 'distributed', 'due', 'requirement', 'work', 'two', 'systematic', 'design', 'strategy', 'used', 'realize', 'structured', 'logging', 'message', 'including', 'entire', 'message', 'body', 'particularly', 'distributed', 'case', 'study', 'prototype', 'per', 'strategy', 'implemented', 'deployed', 'existing', 'banking', 'provided', 'commercial', 'bank', 'research', 'presented', 'paper', 'kubernetes', 'cluster', 'load', 'test', 'performed', 'banking', 'measure', 'average', 'request', 'throughput', 'average', 'response', 'time', 'per', 'logging', 'strategy', 'analysis', 'purpose', 'result', 'presented', 'paper', 'expected', 'helpful', 'researcher', 'practitioner', 'industry', 'need', 'similar', 'logging', 'solution']"
"A Microservices Quality Model Based on Microservices Anti-patterns Microservices architecture is becoming popular as many software organizations have the need to transform large complex systems into small-sized software units whose functions are separated by business capabilities. Microservices architecture is preferable since it promotes independence of software modification, maintenance, and deployment. However, anti-patterns or poor development patterns of microservices can decrease the software quality. Nonetheless, quality measurement of microservices design based on anti-patterns has not been found in existing research. Using the QMOOD method for quality model design, this paper proposes a microservices quality model based on 11 microservices anti-patterns and ISO/IEe 25010 as a standard reference for quality attributes. Also, a microservices quality measurement tool called MSA Nose+ is developed to measure the quality of microservices applications. In an experiment to validate the proposed model, the result shows that the quality values obtained from the proposed model improve consistently with the refactorings that are applied to a microservice-based system. Thus, development teams can use the proposed model and quality measurements as part of the decision making on quality improvement and maintenance of microservices applications.",A Microservices Quality Model Based on Microservices Anti-patterns,"Microservices architecture is becoming popular as many software organizations have the need to transform large complex systems into small-sized software units whose functions are separated by business capabilities. Microservices architecture is preferable since it promotes independence of software modification, maintenance, and deployment. However, anti-patterns or poor development patterns of microservices can decrease the software quality. Nonetheless, quality measurement of microservices design based on anti-patterns has not been found in existing research. Using the QMOOD method for quality model design, this paper proposes a microservices quality model based on 11 microservices anti-patterns and ISO/IEe 25010 as a standard reference for quality attributes. Also, a microservices quality measurement tool called MSA Nose+ is developed to measure the quality of microservices applications. In an experiment to validate the proposed model, the result shows that the quality values obtained from the proposed model improve consistently with the refactorings that are applied to a microservice-based system. Thus, development teams can use the proposed model and quality measurements as part of the decision making on quality improvement and maintenance of microservices applications.",IEEE conference,no,"['quality', 'model', 'based', 'becoming', 'popular', 'many', 'organization', 'need', 'transform', 'large', 'complex', 'unit', 'whose', 'function', 'business', 'capability', 'since', 'promotes', 'independence', 'modification', 'maintenance', 'deployment', 'however', 'poor', 'development', 'pattern', 'decrease', 'quality', 'nonetheless', 'quality', 'measurement', 'design', 'based', 'found', 'existing', 'research', 'using', 'method', 'quality', 'model', 'design', 'paper', 'proposes', 'quality', 'model', 'based', 'standard', 'reference', 'quality', 'attribute', 'also', 'quality', 'measurement', 'tool', 'called', 'msa', 'developed', 'measure', 'quality', 'experiment', 'validate', 'proposed', 'model', 'result', 'show', 'quality', 'value', 'obtained', 'proposed', 'model', 'improve', 'consistently', 'applied', 'thus', 'development', 'team', 'use', 'proposed', 'model', 'quality', 'measurement', 'part', 'decision', 'making', 'quality', 'improvement', 'maintenance']"
"Analyzing Microservices and Monolithic Systems: Key Factors in Architecture, Development, and Operations Microservices and monolithic systems are two prevalent architectural approaches in software development. This study provides a complete review and analysis of the key components involved in design, development, and operation in software development. A systematic review of the literature was conducted according to the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. This review examined various sources debating monolithic systems vs microservices, highlighting their benefits, drawbacks, and implementation in enterprises. The paper addresses important research questions, aiming to further analyze this architectural approach. Findings show that microservices offer benefits such as scalability, flexibility, and independent deployment, while monolithic systems provide simplicity and ease of development. However, challenges related to network communication, data consistency, and operational complexity were also found with microservices. This research focuses on discussing the trade-offs and factors to consider when deciding between monolithic systems and microservices, which provides in-depth information for practitioners in decision-making for software development. This research aims to help readers understand the effects of using monolithic or microservice-based systems in software development.","Analyzing Microservices and Monolithic Systems: Key Factors in Architecture, Development, and Operations","Microservices and monolithic systems are two prevalent architectural approaches in software development. This study provides a complete review and analysis of the key components involved in design, development, and operation in software development. A systematic review of the literature was conducted according to the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. This review examined various sources debating monolithic systems vs microservices, highlighting their benefits, drawbacks, and implementation in enterprises. The paper addresses important research questions, aiming to further analyze this architectural approach. Findings show that microservices offer benefits such as scalability, flexibility, and independent deployment, while monolithic systems provide simplicity and ease of development. However, challenges related to network communication, data consistency, and operational complexity were also found with microservices. This research focuses on discussing the trade-offs and factors to consider when deciding between monolithic systems and microservices, which provides in-depth information for practitioners in decision-making for software development. This research aims to help readers understand the effects of using monolithic or microservice-based systems in software development.",IEEE conference,no,"['analyzing', 'monolithic', 'key', 'factor', 'development', 'operation', 'monolithic', 'two', 'prevalent', 'architectural', 'development', 'study', 'provides', 'complete', 'review', 'analysis', 'key', 'involved', 'design', 'development', 'operation', 'development', 'systematic', 'review', 'literature', 'conducted', 'according', 'preferred', 'item', 'systematic', 'review', 'guideline', 'review', 'examined', 'various', 'source', 'monolithic', 'v', 'highlighting', 'benefit', 'drawback', 'implementation', 'enterprise', 'paper', 'address', 'important', 'research', 'question', 'aiming', 'analyze', 'architectural', 'finding', 'show', 'offer', 'benefit', 'scalability', 'flexibility', 'independent', 'deployment', 'monolithic', 'provide', 'simplicity', 'ease', 'development', 'however', 'challenge', 'related', 'network', 'communication', 'consistency', 'operational', 'complexity', 'also', 'found', 'research', 'focus', 'factor', 'consider', 'monolithic', 'provides', 'information', 'practitioner', 'development', 'research', 'aim', 'help', 'understand', 'effect', 'using', 'monolithic', 'development']"
"Research on Digital Agile Information System Based on Microservice Architecture With the vigorous development of various business systems of the State Grid Corporation of China, the business requirements are continuously updated and changed, and the traditional waterfall model development can no longer meet the current business needs. And in the paper, the architecture method of microservice integration Data Middle Office is proposed. Based on the microservice architecture system, the application and function are realized by integrating the component technology of the Data Middle Office, then the project practice is carried out through agile development, and the technical architecture layer and the agile development process are elaborated. In addition, the technical layers and workflows involved. By adopting the micro-service architecture and integrating the agile development model, focusing on the demand and rapidly iterating, the platform is continuously optimized and iterative upgraded, which provides a reference for the enterprise-level development solution of State Grid Corporation under the construction of the new information system.",Research on Digital Agile Information System Based on Microservice Architecture,"With the vigorous development of various business systems of the State Grid Corporation of China, the business requirements are continuously updated and changed, and the traditional waterfall model development can no longer meet the current business needs. And in the paper, the architecture method of microservice integration Data Middle Office is proposed. Based on the microservice architecture system, the application and function are realized by integrating the component technology of the Data Middle Office, then the project practice is carried out through agile development, and the technical architecture layer and the agile development process are elaborated. In addition, the technical layers and workflows involved. By adopting the micro-service architecture and integrating the agile development model, focusing on the demand and rapidly iterating, the platform is continuously optimized and iterative upgraded, which provides a reference for the enterprise-level development solution of State Grid Corporation under the construction of the new information system.",IEEE conference,no,"['research', 'digital', 'agile', 'information', 'based', 'development', 'various', 'business', 'state', 'grid', 'corporation', 'business', 'requirement', 'continuously', 'updated', 'changed', 'traditional', 'model', 'development', 'longer', 'meet', 'current', 'business', 'need', 'paper', 'method', 'integration', 'middle', 'office', 'proposed', 'based', 'function', 'realized', 'integrating', 'technology', 'middle', 'office', 'project', 'practice', 'carried', 'agile', 'development', 'technical', 'layer', 'agile', 'development', 'process', 'elaborated', 'addition', 'technical', 'layer', 'workflow', 'involved', 'adopting', 'integrating', 'agile', 'development', 'model', 'focusing', 'demand', 'rapidly', 'platform', 'continuously', 'optimized', 'iterative', 'upgraded', 'provides', 'reference', 'development', 'solution', 'state', 'grid', 'corporation', 'construction', 'new', 'information']"
"Understanding the Causes of Microservice Logical Coupling: an Exploratory Study When implementing a software system, two crucial metrics come into play: the degree of interdependence between modules, known as coupling, and the extent to which the components within a module collaborate to fulfill its task, referred to as cohesion. This paper studies the phenomenon of apparent coupling and explores the possibilities to exclude it from measurement when studying coupling between microservices.",Understanding the Causes of Microservice Logical Coupling: an Exploratory Study,"When implementing a software system, two crucial metrics come into play: the degree of interdependence between modules, known as coupling, and the extent to which the components within a module collaborate to fulfill its task, referred to as cohesion. This paper studies the phenomenon of apparent coupling and explores the possibilities to exclude it from measurement when studying coupling between microservices.",IEEE conference,no,"['understanding', 'cause', 'logical', 'coupling', 'exploratory', 'study', 'implementing', 'two', 'crucial', 'metric', 'come', 'play', 'degree', 'module', 'known', 'coupling', 'extent', 'within', 'module', 'collaborate', 'fulfill', 'task', 'referred', 'cohesion', 'paper', 'study', 'phenomenon', 'apparent', 'coupling', 'explores', 'possibility', 'measurement', 'coupling']"
"A Microservices Identification Approach based on Problem Frames As software grows in size continuously, traditional monolithic architecture is difficult to upgrade and update. As a more flexible architecture, microservices consist of smaller pieces or services that are loosely coupled and can be deployed independently. More and more IT companies are adopting microservices architecture. However, migrating to microservices is still a big challenge due to the lack of a more systematic methodology on microservices identification. Most existing studies on microservices identification are mainly based on refactoring the system module rather than considering the actual functional requirements. Therefore, we propose a microservices identification approach based on the problem frames to address this challenge, which considers real-world requirements. It relies on the merging process with the problem diagram, where the problem domain is processed, and the causal chain is obtained by searching the problem diagram. Subsequently, we calculate the correlation degree of the domains in the problem diagram. Then, based on the calculated correlation, we implement a clustering algorithm for the problem domains and get the categorization result of the problem domains which is the initial microservice candidate. The developers can consider each category of the problem domain as a microservice by converting the problem domains into the microservices. Finally, a case study verifies the validity of our proposed approach.",A Microservices Identification Approach based on Problem Frames,"As software grows in size continuously, traditional monolithic architecture is difficult to upgrade and update. As a more flexible architecture, microservices consist of smaller pieces or services that are loosely coupled and can be deployed independently. More and more IT companies are adopting microservices architecture. However, migrating to microservices is still a big challenge due to the lack of a more systematic methodology on microservices identification. Most existing studies on microservices identification are mainly based on refactoring the system module rather than considering the actual functional requirements. Therefore, we propose a microservices identification approach based on the problem frames to address this challenge, which considers real-world requirements. It relies on the merging process with the problem diagram, where the problem domain is processed, and the causal chain is obtained by searching the problem diagram. Subsequently, we calculate the correlation degree of the domains in the problem diagram. Then, based on the calculated correlation, we implement a clustering algorithm for the problem domains and get the categorization result of the problem domains which is the initial microservice candidate. The developers can consider each category of the problem domain as a microservice by converting the problem domains into the microservices. Finally, a case study verifies the validity of our proposed approach.",IEEE conference,no,"['identification', 'based', 'problem', 'frame', 'grows', 'size', 'continuously', 'traditional', 'monolithic', 'difficult', 'upgrade', 'update', 'flexible', 'consist', 'smaller', 'piece', 'loosely', 'coupled', 'deployed', 'independently', 'company', 'adopting', 'however', 'migrating', 'still', 'big', 'challenge', 'due', 'lack', 'systematic', 'methodology', 'identification', 'existing', 'study', 'identification', 'mainly', 'based', 'refactoring', 'module', 'rather', 'considering', 'actual', 'functional', 'requirement', 'therefore', 'propose', 'identification', 'based', 'problem', 'frame', 'address', 'challenge', 'considers', 'requirement', 'relies', 'process', 'problem', 'diagram', 'problem', 'domain', 'processed', 'causal', 'chain', 'obtained', 'problem', 'diagram', 'subsequently', 'calculate', 'correlation', 'degree', 'domain', 'problem', 'diagram', 'based', 'calculated', 'correlation', 'implement', 'clustering', 'algorithm', 'problem', 'domain', 'get', 'result', 'problem', 'domain', 'initial', 'candidate', 'developer', 'consider', 'category', 'problem', 'domain', 'converting', 'problem', 'domain', 'finally', 'case', 'study', 'validity', 'proposed']"
"Using Microservices for Rapid Creation of Remote Sensing Products Driven by the demands of various sensing data products, remote sensing software systems have increasingly been developed and applied to a wide range of fields. Due to the legacy monolithic product line, we used to satisfy the requirements on a project-by-project basis, only with reuse of some fundamental source codes and tools. By employing microservices to refactor our product line, we are now able to follow a divide-and-conquer strategy to maximize the reusability of component business capacities and create satellite remote sensing products at a much faster pace. This paper mainly introduces our microservice-oriented product line, and the data-analytics-visualization (DAV) pattern for logically organizing and managing relevant microservices of different products. In particular, two projects (namely archaeological detection and cultural heritage protection & urban planning and land use) are used to demonstrate how we prevent to develop thematic products from scratch.",Using Microservices for Rapid Creation of Remote Sensing Products,"Driven by the demands of various sensing data products, remote sensing software systems have increasingly been developed and applied to a wide range of fields. Due to the legacy monolithic product line, we used to satisfy the requirements on a project-by-project basis, only with reuse of some fundamental source codes and tools. By employing microservices to refactor our product line, we are now able to follow a divide-and-conquer strategy to maximize the reusability of component business capacities and create satellite remote sensing products at a much faster pace. This paper mainly introduces our microservice-oriented product line, and the data-analytics-visualization (DAV) pattern for logically organizing and managing relevant microservices of different products. In particular, two projects (namely archaeological detection and cultural heritage protection & urban planning and land use) are used to demonstrate how we prevent to develop thematic products from scratch.",IEEE conference,no,"['using', 'rapid', 'creation', 'remote', 'sensing', 'product', 'driven', 'demand', 'various', 'sensing', 'product', 'remote', 'sensing', 'increasingly', 'developed', 'applied', 'wide', 'range', 'field', 'due', 'legacy', 'monolithic', 'product', 'line', 'used', 'satisfy', 'requirement', 'basis', 'reuse', 'fundamental', 'source', 'code', 'tool', 'employing', 'product', 'line', 'able', 'follow', 'strategy', 'maximize', 'reusability', 'business', 'capacity', 'create', 'remote', 'sensing', 'product', 'much', 'faster', 'pace', 'paper', 'mainly', 'introduces', 'product', 'line', 'pattern', 'logically', 'managing', 'relevant', 'different', 'product', 'particular', 'two', 'project', 'namely', 'detection', 'protection', 'urban', 'planning', 'land', 'use', 'used', 'demonstrate', 'prevent', 'develop', 'product', 'scratch']"
