"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Big data integration architectural concepts for oil and gas industry","R. M. Alguliyev; R. M. Aliguliyev; M. S. Hajirahimova","Institute of Information Technology of ANAS, Baku, Azerbaijan; Institute of Information Technology of ANAS, Baku, Azerbaijan; Institute of Information Technology of ANAS, Baku, Azerbaijan",2016 IEEE 10th International Conference on Application of Information and Communication Technologies (AICT),"27 Jul 2017","2016","","","1","5","In recent years economic an social activity fields is based on data. Oil and gas industry leaders understand the value of big data and are interested in digital oil industry becoming a reality. Here is big data is analysed as a key component in based decision making in oil and gas industry during exploration, drilling and production. In oil and gas industry architectural model is offered for integration and convergence of big data, business analyticss and transaction data.","2472-8586","978-1-5090-1841-3","10.1109/ICAICT.2016.7991832","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7991832","oil and gas industry;big data;business analyticss;business intelligence;predictive analyticss;data mining;decision-making","Oils;Big Data;Natural gas industry;Production;Data models;Companies;Data integration","","6","","24","IEEE","27 Jul 2017","","","IEEE","IEEE Conferences"
"A PDM System for Small and Medium Enterprises Based on .Net Framework","W. Yang; S. Zhang","School of Computer and Information, Shanghai Second Polytechnic University, Shanghai, P.R. China; School of Computer and Information, Shanghai Second Polytechnic University, Shanghai, P.R. China",2014 Enterprise Systems Conference,"19 Jan 2015","2014","","","24","27","This paper presents a solution for the small and medium-sized enterprise Product Data Management system. Design a Product Data Management system for small-and-medium enterprises of certain industry, which bases on the requirement of information management. The paper analysis the system developing platform and the B/S system architecture which base on. Net framework. Also, the paper describes the main function of the system such as drawing management, product structure and configuration management, project management and security management, and then discusses some key technologies used in current system. The system implementation and applied result shows it can improve the enterprise product data management efficiency well.","","978-1-4799-5554-1","10.1109/ES.2014.47","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6997013","Product data management;.Net framework;PDMS","Databases;Production;Servers;Educational institutions;Computers;Project management;Manufacturing","","","","10","IEEE","19 Jan 2015","","","IEEE","IEEE Conferences"
"Pocket code build variants","K. K. Luhana","Institute of Software Technology, Graz University of Technology, Graz, Austria",2018 IEEE International Conference on Innovative Research and Development (ICIRD),"11 Jun 2018","2018","","","1","6","This case study is about Pocket Code's build variants. Pocket Code is a free and open source integrated development environment (IDE) for the brick based visual programming language Catrobat. It is released in various flavors for different partners and projects (e.g., Create@School, Phiro and Standalone). All flavors use the same code base but slightly differ in design and functionality. If different flavors are maintained as separate projects, all projects require proper maintenance. Any feature introduced or updated in one project must be ported to all others, for that they dont diverge. With an increase in the number of flavors, efforts to maintain will also increase which renders the project unmaintainable. If all flavors are maintained in one project, it is challenging to release more than one version of an application with a different set of functionalities and different user interface (UI) enhancements. In this paper, Pocket Code's different build variants are discussed particularly the standalone build variant. To build a standalone version of any app hosted on the Pocket Code sharing platform, the user has to trigger the build via the web interface on the remote Pocket Code server. Resource files and app configuration are generated based on user input. This paper can be of interest to organizations dealing with dynamic build variants triggered by external actors.","","978-1-5386-5696-9","10.1109/ICIRD.2018.8376329","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8376329","Pocket Code;Android Build variant;Dynamic Software Product Lines (DSPLs)","Androids;Humanoid robots;Software;Buildings;Software product lines;Libraries;Computer crashes","","","","23","IEEE","11 Jun 2018","","","IEEE","IEEE Conferences"
"A hybrid AC and DC distribution architecture in data centers","A. Barthelme; X. Xu; T. Zhao","Electrical and Computer Engineering Department, University of North Carolina at Charlotte, Charlotte, North Carolina, USA; Electrical and Computer Engineering Department, University of North Carolina at Charlotte, Charlotte, North Carolina, USA; Electrical and Computer Engineering Department, University of North Carolina at Charlotte, Charlotte, North Carolina, USA",2017 IEEE Energy Conversion Congress and Exposition (ECCE),"7 Nov 2017","2017","","","2017","2022","DC distribution is emerging as a solution for data centers, however the optimal system architectures have not been established in the industry. This paper first reviews the most recent studies, products and activities of DC distribution in data centers. A hybrid AC and DC distribution architecture is introduced by using both 415V AC and 380V DC together to achieve the data center reliability requirements. The hybrid architecture is quantitatively compared with five state-of-the-art AC and DC architectures in terms of efficiencies, reliabilities and cost. The evaluations are based on the most recent AC and DC distribution component data of efficiency, reliability and cost, meanwhile taking into account the entire power distribution path from Medium Voltage (MV) AC input to server 12V DC. The evaluation shows the hybrid architecture uses fewer power conversion components to achieve the same equivalent reliability requirements of data center system, which results in significant reliability and cost benefits in a data center case study.","","978-1-5090-2998-3","10.1109/ECCE.2017.8096404","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8096404","Data centers;AC distribution;DC distribution;hybrid AC and DC distribution;efficiency;reliability;cost","Servers;Uninterruptible power systems;Computer architecture;Batteries;Reliability;Power distribution","","7","","22","IEEE","7 Nov 2017","","","IEEE","IEEE Conferences"
"Forecasting Economic Trends: Analyzing FRED Data with Time Series Methods and RNNs","S. Patel; D. Sanghavi; A. Singh","Department of Computer Engineering, NMIMS, Mukesh Patel School of Technology Management and Engineering, Mumbai, India; Department of Computer Engineering, NMIMS, Mukesh Patel School of Technology Management and Engineering, Mumbai, India; Department of Computer Engineering, NMIMS, Mukesh Patel School of Technology Management and Engineering, Mumbai, India",2023 Global Conference on Information Technologies and Communications (GCITC),"18 Apr 2024","2023","","","1","7","Time series analysis remains a vital field in data science, applicable across various domains, including finance, economics, and more. In this research, we use the Gross Domestic Product (GDP) dataset as an example to explore the effectiveness of diverse time series analysis methods and advanced deep learning techniques for forecasting. It’s important to note that our model is capable of handling numerous such datasets, making it a versatile tool for time series analysis and forecasting. Our comprehensive methodology encompasses collecting data from sources like the FRED API, preprocessing the dataset, and systematically applying a wide array of methods. These methods include traditional time series analysis, ARIMA models, and Recurrent Neural Network (RNN) architectures. Our findings highlight the power of modern RNN architectures, such as the Gated Recurrent Unit (GRU) and Long Short-Term Memory (LSTM) models, in capturing the intricacies within time series data, exemplified here by the GDP dataset. These deep learning techniques, when applied to various datasets, exhibit remarkable accuracy and the potential to provide valuable insights for data-driven decision-making. While traditional time series analysis methods may have limitations in modeling the complex and dynamic nature of temporal data, they still offer valuable insights. This research contributes to the broader discourse in time series analysis, emphasizing the significance of modern deep learning techniques when dealing with intricate time series data. It provides a robust framework for practitioners and researchers to navigate the complexities of time series data analysis and underscores the utility of integrating these techniques for enhanced forecasting capabilities. The insights gained from this study hold the promise of facilitating practitioners and researchers, enabling them to make informed decisions when it comes to forecasting and analysis.","","979-8-3503-0816-7","10.1109/GCITC60406.2023.10426363","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10426363","Data science;time series analysis;deep learning;FRED API;Gross Domestic Product (GDP);Recurrent Neural Networks (RNN) Gated Recurrent Unit (GRU);Long Short-Term Memory (LSTM);analysis;forecasting","Deep learning;Analytical models;Recurrent neural networks;Economic indicators;Time series analysis;Data models;Forecasting","","","","13","IEEE","18 Apr 2024","","","IEEE","IEEE Conferences"
"The Development Process of Component-Based Application Software","M. Shang; H. Wang; L. Jiang","Key Laboratory of Computer Technology Application of Yunnan Province, Kunming University of Science and Technology, Kunming, China; Key Laboratory of Computer Technology Application of Yunnan Province, Kunming University of Science and Technology, Kunming, China; Key Laboratory of Computer Technology Application of Yunnan Province, Kunming University of Science and Technology, Kunming, China","2011 International Conference of Information Technology, Computer Engineering and Management Sciences","29 Dec 2011","2011","1","","11","14","Component-based software development is an effective and efficient approach to improve productivity and quality of software development. So far, almost all the technologies of software components focus on component description and operation. But the software architecture which takes component as the basic unit has a great progress, and provides a software development process of the top-down through describing its structure and features. In order to improve the efficiency and quality of management information system (MIS), the reusable component technology has been introduced in MIS. Through the description of the structure and features, the reusable components are used in the structure and features of MIS in the development process such as demands analysis, system design, system implementation, system testing, and system maintenance. The result shows that supporting and implementing the assembly of MIS under the platform of component running has improved the stability quality and development efficiency of the existing MIS.","","978-1-4577-1419-1","10.1109/ICM.2011.227","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6113343","software reuse;management information system","Software;Data models;Programming;Maintenance engineering;Libraries;Analytical models;Software architecture","","2","","8","IEEE","29 Dec 2011","","","IEEE","IEEE Conferences"
"Research on Product Recommendation System of Online Mall Based on Graph Neural Network","Z. Chenxi; R. -D. Xie; K. Jinfa","School of Information Engineering Nanchang Institute of Technology, Nanchang, China; Maths & Physics College Jinggangshan University, Ji'an, China; School of Naval Architecture, Ocean and Energy Power Engineering, Wuhan University of Technology, Wuhan, China",2023 6th International Conference on Software Engineering and Computer Science (CSECS),"16 Feb 2024","2023","","","1","5","In the current era of Internet and e-commerce, the research and application of product recommendation system in online mall has become an important field. With the rapid development of big data technology and the accumulation of user behavior data, the product recommendation system of online mall has also become the core of the recommendation system. At present, a variety of recommendation algorithms, including collaborative filtering, content-based recommendation and deep learning, have been widely studied and applied. Online mall product recommendation needs to have real-time, can quickly respond to user interaction and changes in commodity inventory. Therefore, the recommendation system needs to have efficient algorithm and technology, as well as reasonable system architecture to support real-time recommendation service. However, in the past, the product recommendation system in the online mall was often simple and limited. Simple methods such as popularity-based, content-based and collaborative filtering are mainly used for recommendation, but there are some problems such as insufficient personalization and inaccurate characterization of user characteristics. Traditional recommendation systems tend to recommend products to users that they already like, but this can lead to problems of information filtering and user interest limitation. In addition, the traditional recommendation method is still based on the similarity of product content to recommend products with similar characteristics to users through the analysis of product text description, label and other information. However, this traditional approach still has its limitations in the face of complex product classification systems and detailed characterization of user preferences. Therefore, by aggregating the feature information from the neighbors of the central node in the graph and combining the aggregated information with the current representation of the central node, this paper achieves the purpose of updating the representation of the central node in the graph neural network (GNN), and enables the machine learning algorithm to learn new tasks adaptively without redesigning and training the model. The neuronal attention aggregation layer (GMFA) is proposed. Finally, the experimental comparison proves that the combination of meta-learning and graph neural network has great effectiveness and feasibility.","","979-8-3503-0637-8","10.1109/CSECS60003.2023.10428411","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10428411","product recommendation;graph neural network;meta-learning;attention aggregation layer","Training;Collaborative filtering;Systems architecture;Graph neural networks;Real-time systems;Task analysis;Recommender systems","","","","20","IEEE","16 Feb 2024","","","IEEE","IEEE Conferences"
"A Reusable Software Architecture for Spacecraft Control System","Z. Zhang; R. Lin; Y. Zhou; F. Qian; L. Zhang","Shanghai Key Laboratory of Aerospace Intelligent Control Technology, Shanghai Aerospace Control Technology Institute, Shanghai, China; Shanghai Key Laboratory of Aerospace Intelligent Control Technology, Shanghai Aerospace Control Technology Institute, Shanghai, China; Shanghai Key Laboratory of Aerospace Intelligent Control Technology, Shanghai Aerospace Control Technology Institute, Shanghai, China; Shanghai Key Laboratory of Aerospace Intelligent Control Technology, Shanghai Aerospace Control Technology Institute, Shanghai, China; Shanghai Key Laboratory of Aerospace Intelligent Control Technology, Shanghai Aerospace Control Technology Institute, Shanghai, China",2021 China Automation Congress (CAC),"14 Mar 2022","2021","","","2618","2621","High-density launches have become normal, and spacecraft software productization is imperative. In order to realize the productization of spacecraft control system software, the domain-specific software architecture was introduced into the development process, and a reusable software architecture was designed. Based on the functional requirements of spacecraft control system, the domain analysis was carried out, and the domain foundation and layered structure of the reusable software architecture were discussed. Using the reusable software architecture, the reuse rate of software products is increased, the scalability is enhanced, and the scale is reduced. At the same time, the software development process can be optimized and the development cycle can be shortened. Project practices prove that the reusable software architecture can be promoted.","2688-0938","978-1-6654-2647-3","10.1109/CAC53003.2021.9728665","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9728665","spacecraft control system;software architecture;reuse;domain","Space vehicles;Automation;Software design;Software architecture;Scalability;Prototypes;Computer architecture","","","","8","IEEE","14 Mar 2022","","","IEEE","IEEE Conferences"
"A Case Study on the Evolution of a Component-based Product Line","W. Heider; M. Vierhauser; D. Lettner; P. Grünbacher","Christian Doppler Lab. for Automated Software Engineering, Johannes Kepler Universität, Austria; Siemens VAI Metals Technologies, Linz, Austria; Christian Doppler Lab. for Automated Software Engineering, Johannes Kepler Universität, Austria; Systems Engineering & Automation, Johannes Kepler Universität, Linz, Austria",2012 Joint Working IEEE/IFIP Conference on Software Architecture and European Conference on Software Architecture,"25 Oct 2012","2012","","","1","10","Product line engineering is an approach that works well for managing the anticipated variability of software systems as demonstrated in numerous studies. However, little empirical research and few approaches exist for dealing with the unanticipated evolution of product lines. As a result, the understanding of product line evolution is still weak and the maturity of approaches and tools supporting evolution is often insufficient. In this paper we present results of a case study on impact analyses and desired tool support in product line evolution. Our findings are based on observing 30 person months of development. We analyzed changes made to a product line in typical evolution scenarios by involving the key developers. We used empirical data on observed development activities and impact analyses to derive a trace information model showing frequently desired trace links. We discuss lessons learned and implications for tool developers.","","978-1-4673-2809-8","10.1109/WICSA-ECSA.212.8","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6337756","Product line engineering;case study;evolution;tool requirements;traceability","Protocols;Adaptation models;Software;Databases;Maintenance engineering;Computer aided software engineering","","8","","46","IEEE","25 Oct 2012","","","IEEE","IEEE Conferences"
"Development of a Methodology, Software -- Suite and Service for Supporting Software Architecture Reconstruction","L. Schrettner; P. Hegedũs; R. Ferenc; L. J. Fülöp; T. Bakota","Department of Software Engineering, University of Szeged, Szeged, Hungary; Department of Software Engineering, University of Szeged, Szeged, Hungary; Department of Software Engineering, University of Szeged, Szeged, Hungary; Department of Software Engineering, University of Szeged, Szeged, Hungary; FrontEndART Ltd., Szeged, Hungary",2010 14th European Conference on Software Maintenance and Reengineering,"17 Feb 2011","2010","","","190","193","Having an up-to-date knowledge of the architecture of a software system is of primary importance, since it affects every aspect of software development. It aids under-standing the system, helps defining high level conditions and constraints for making decisions, supports dependency analysis, logical grouping of components, evaluation of high level design, etc. During the evolution of a software, the documentation of its architecture may not be maintained because of the strict deadlines, resulting in an increasing gap between the architectural design and implementation. The national grant project named GOP-1.1.1-07/1-2008-0077 sponsored by the New Hungarian Development Plan, supports the development of appropriate tools for automatic architecture reconstruction and reverse engineering of software systems. The project will result in a complex solution for automatic architecture reconstruction of software systems by offering both a flexible and highly customizable set of services and a state-of-the-art boxed product. On one hand, architecture reconstruction in the scope of the project deals with visualization of the components and their relations. On the other hand, tracking the changes of the architectural elements during software evolution will also be supported. The tools of the project are being developed by FrontEndART Ltd. while the theoretical and technological background is provided by the Department of Software Engineering at University of Szeged.","1534-5351","978-0-7695-4321-5","10.1109/CSMR.2010.32","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5714434","architecture reconstruction;architecture visualization;architecture evolution;architecture management","Computer architecture;Databases;Software systems;Software engineering;Monitoring;Reverse engineering","","2","","7","IEEE","17 Feb 2011","","","IEEE","IEEE Conferences"
"Enhancing microservices architectures using data-driven service discovery and QoS guarantees","Z. Houmani; D. Balouek-Thomert; E. Caron; M. Parashar","Inria Avalon team, LIP Laboratory, UMR CNRS - ENS de Lyon - INRIA - UCB Lyon 5668, University of Lyon, France; Rutgers Discovery Informatics Institute, Rutgers University, NJ, USA; Inria Avalon team, LIP Laboratory, UMR CNRS - ENS de Lyon - INRIA - UCB Lyon 5668, University of Lyon, France; Rutgers Discovery Informatics Institute, Rutgers University, NJ, USA","2020 20th IEEE/ACM International Symposium on Cluster, Cloud and Internet Computing (CCGRID)","14 Jul 2020","2020","","","290","299","Microservices promise the benefits of services with an efficient granularity using dynamically allocated resources. In the current evolving architectures, data producers and consumers are created as decoupled components that support different data objects and quality of service. Actual implementations of service meshes lack support for data-driven paradigms, and focus on goal-based approaches designed to fulfill the general system goal. This diversity of available components demands the integration of users requirements and data products into the discovery mechanism. This paper proposes a data-driven service discovery framework based on profile matching using data-centric service descriptions. We have designed and evaluated a microservices architecture for providing service meshes with a standalone set of components that manages data profiles and resources allocations over multiple geographical zones. Moreover, we demonstrated an adaptation scheme to provide quality of service guarantees. Evaluation of the implementation on a real life testbed shows effectiveness of this approach with stable and fluctuating request incoming rates.","","978-1-7281-6095-5","10.1109/CCGrid49817.2020.00-64","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9139713","Microservices;data-driven;quality of service;software architecture;load shedding","Quality of service;Computer architecture;Data models;Protocols;Internet of Things;Edge computing;Adaptation models","","12","","35","IEEE","14 Jul 2020","","","IEEE","IEEE Conferences"
"Evolution in software architecture recovery techniques — A survey","M. Zahid; Z. Mehmmod; I. Inayat","Dept. Computer Science, National University of Computer and Emerging Sciences, Islamabad, Pakistan; Dept. Electric Engineering, The University of Lahore Sihala Campus, Islamabad, Pakistan; Dept. Computer Science, National University of Computer and Emerging Sciences, Islamabad, Pakistan",2017 13th International Conference on Emerging Technologies (ICET),"8 Feb 2018","2017","","","1","6","Software architecture is an important part of the software systems showing its components and connection between the components. Small release time and quick delivery has become the main objective of the software industry, these days. This has led to the negligence of the development of the software architecture resulting software architecture erosion. The aim of this research is to provide a review of the solutions proposed regarding the recovery of the software architecture over the years.","","978-1-5386-2260-5","10.1109/ICET.2017.8281704","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8281704","Software Architecture;Software Design;Software Structure;Reconstruction;Extraction;Retrieval;Recovery;Erosion;Clustering;Knowledge Based Recovery;Mapping Based Recovery;Clustering;Program Slicing;Weight Based Recovery;Concern Based Recovery;Reverse Engineering;Forward Engineering;Software Design","Software architecture;Computer architecture;Clustering algorithms;Software algorithms;Software systems;Algorithm design and analysis","","5","","32","IEEE","8 Feb 2018","","","IEEE","IEEE Conferences"
"Scaling the Colombian Data Cube Using a Distributed Architecture","M. Villamizar; H. Castro; C. Ariza-Porras; M. P. Mancipe; S. Cabrera; I. Pachon; S. Ramirez; D. Fonseca; P. Lozano-Rivera; E. Cabrera; M. Teresa Becerra","Systems and Computing Engineering Department, Universidad de los Andes, Colombia; Systems and Computing Engineering Department, Universidad de los Andes, Colombia; Systems and Computing Engineering Department, Universidad de los Andes, Colombia; Systems and Computing Engineering Department, Universidad de los Andes, Colombia; Systems and Computing Engineering Department, Universidad de los Andes, Colombia; Meteorology and Environmental Studies (IDEAM), Institute of Hydrology; Meteorology and Environmental Studies (IDEAM), Institute of Hydrology; Meteorology and Environmental Studies (IDEAM), Institute of Hydrology; Meteorology and Environmental Studies (IDEAM), Institute of Hydrology; Meteorology and Environmental Studies (IDEAM), Institute of Hydrology; Meteorology and Environmental Studies (IDEAM), Institute of Hydrology",IGARSS 2018 - 2018 IEEE International Geoscience and Remote Sensing Symposium,"4 Nov 2018","2018","","","441","444","The main goal of CDCol initiative is enabling users from Colombian institutions to develop algorithms, run analysis and create products from large datasets of remote sensing images. The first version of the CDCol platform use a single server architecture that limits the amount of analysis produced and it is not horizontally scalable. This paper presents a distributed architecture for CDCol, which was defined and tested on Amazon Web Services (AWS), whose purpose is evaluating how it can increase the throughput of CDCol platform using several datacube servers. Performance tests executed on AWS show the architecture can increase the number of tasks processed concurrently and reduce the execution time for large area analysis.","2153-7003","978-1-5386-7150-4","10.1109/IGARSS.2018.8517888","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8517888","Open Data Cube;Remote Sensing Images;AGDC;CDCol;Distributed Systems;Amazon Web Services;Cloud Computing","Servers;Virtual machining;Task analysis;Computer architecture;Random access memory;Scalability;Remote sensing","","2","","4","IEEE","4 Nov 2018","","","IEEE","IEEE Conferences"
"Enterprise-wide Machine Learning using Teradata Vantage: An Integrated Analytics Platform","C. Lakshminarayan; T. Ramakrishnan; A. Al-Omari; K. Bouaziz; F. Ahmad; S. Raghavan; P. Agarwal","Teradata Product Engineering, Austin, USA; Teradata Product Engineering, Austin, USA; Teradata Technology and Innovation Office, Austin, USA; Teradata Product Engineering, Austin, USA; Teradata Product Engineering, Santa Clara, USA; Teradata Product Engineering, Santa Clara, USA; Teradata Product Engineering, Santa Diego, USA",2019 IEEE International Conference on Big Data (Big Data),"24 Feb 2020","2019","","","2043","2046","Big data characterized by variety can be divided into 3 principal categories: numeric structured data, semi-structured data, and unstructured multimedia data involving audio, video, and text. Decision making requires multiple analytical engines suitable for each type of data, programming languages, algorithms, visualization tools, and user interfaces. More often than not, industrial analytics is conducted ad hoc by lashing together analytics components such as distributed data sources, analytics engines, and algorithms. This kind of piecemeal approach ignores scale, security, governance, reliability, model management and fault tolerance that are paramount for industrial strength analytics. A unified, versatile, and robust architecture that combines various components in a single integrated platform is the need of the hour. Teradata Vantage (TD Vantage) is such a platform for delivering production quality enterprise analytics at scale. In this paper, we outline the proposed TD Vantage (available in the market and under continuous development) that unifies data, engines, and algorithms operating in a seamless symphony. We will demonstrate its capabilities through three proofs of concept biz: image data using TensorFlow, text data using Spark, and transaction data using Aster (now renamed Machine Learning Engine or MLE), with Teradata orchestrating interactions among the various components.","","978-1-7281-0858-2","10.1109/BigData47090.2019.9006321","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9006321","Integrated Analytics Platform;Machine Learning;Artificial Intelligence;Analytics Engines;Text Analysis by NLP;Image Recognition","Engines;Sparks;Machine learning;Tools;Maximum likelihood estimation;Distributed databases","","2","","16","IEEE","24 Feb 2020","","","IEEE","IEEE Conferences"
"Complexity costs evaluation in product families by incorporating change propagation","W. Bauer; P. Bosch; N. Chucholowski; F. Elezi; S. Maisenbacher; U. Lindemann; M. Maurer","Institute of Product Development Technische Universität Munchen München, Germany; Institute of Product Development Technische Universität München Munchen, Germany; Institute of Product Development Technische Universität München Munchen, Germany; Institute of Product Development Technische Universität München Munchen, Germany; Institute of Product Development Technische Universität München Munchen, Germany; Institute of Product Development Technische Universität München Munchen, Germany; Institute of Product Development Technische Universität München Munchen, Germany",2015 Annual IEEE Systems Conference (SysCon) Proceedings,"4 Jun 2015","2015","","","37","43","Platform-based product families have become an important strategy in many industries as a wide range of products can be offered to the customers while achieving economies of scale in design and manufacturing. During the life cycle of a product family, the amount of derived product variants increase due to numerous internal and external driven reasons. This leads to additional complexity within the product family as variety and the dynamics raise. This paper presents an approach to evaluate the additional complexity costs, originating from changes within the product family. The approach combines change-propagation methods with cost calculation methods. The approach differentiates between costs based on changes of existing variants and costs based on changes leading to substituting or additional variants. Variety-inducing change drivers are assigned to affected product components and functions. All affected components, especially the indirectly changed-ones, are identified by domain-spanning change propagation. This incorporates geometrical and functional dependencies between components. Running as well as one-time expenses are determined by a process-based costing system taking into account the required additional processes and their duration to handle the added complexity. The approach is implemented into a software tool, using data of an industrial product family. An industrial case study is conducted for evaluation of the approach and the tool. Exemplary changes showed that the amount of cost caused by indirect changed components represents about half of the total complexity costs.","","978-1-4799-5927-3","10.1109/SYSCON.2015.7116726","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7116726","complexity costs;engineering changes;change propagation;product family","Complexity theory;Costing;Context;Mathematical model;Manufacturing;Interviews;Industries","","1","","38","IEEE","4 Jun 2015","","","IEEE","IEEE Conferences"
"Smart Statistics for Smart Cities: the role of Big Data","R. Ettaoufiki; M. Elhaloui; M. Elmaallam","Mediation, Information, Knowledge and Society Laboratory; Computer Science, Data Science and Artificial Intelligence Laboratory; Mediation, Information, Knowledge and Society Laboratory",2022 5th International Conference on Advanced Communication Technologies and Networking (CommNet),"30 Dec 2022","2022","","","1","5","Statistical data is an essential element of the smart city information system. The advent of Big Data presents real opportunities for official statistics to achieve its digital transformation towards an intelligent model. This work tries through a literature review to explore the role and the limits of Big Data within smart statistics office to meet smart city data needs. The statistical potential and risks of Big Data sources, including mobile phone data, scanner data, satellite imagery data, and web scrapping data are presented. The concepts of Trusted Smart Statistics and Trusted Smart Surveys are also presented.","2771-7402","978-1-6654-5054-6","10.1109/CommNet56067.2022.9993834","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9993834","Trusted Smart statistics;Trusted Smart surveys;Big Data;Smart Cities","Satellites;Smart cities;Digital transformation;Bibliographies;Big Data;Mobile handsets;Data models","","","","43","IEEE","30 Dec 2022","","","IEEE","IEEE Conferences"
"Earth science data fusion with event building approach","C. Lukashin; A. Bartle; E. Callaway; V. Gyijrjyan; S. Mancilla; R. Oyarzun; A. Vakhnin","NASA Langley Research Center, Hampton, VA; Mechdyne Corporation, VA; Mechdyne Corporation, VA; Thomas Jefferson National Accelerator Facility, Newport News, VA, US; University Tecnica Federico Santa Maria, Chile; University Tecnica Federico Santa Maria, Chile; Science Systemt and Applications Inc., Hampton, VA",2015 IEEE International Conference on Big Data (Big Data),"28 Dec 2015","2015","","","1943","1947","Objectives of the NASA Information And Data System (NAIADS) project are to develop a prototype of a conceptually new middleware framework to modernize and significantly improve efficiency of the Earth Science data fusion, big data processing and analytics. The key components of the NAIADS include: Service Oriented Architecture (SOA) multi-lingual framework, multi-sensor coincident data Predictor, fast into-memory data Staging, multi-sensor data-Event Builder, complete data-Event streaming (a workflow with minimized IO), on-line data processing control and analytics services. The NAIADS project is leveraging CLARA framework, developed in Jefferson Lab, and integrated with the ZeroMQ messaging library. The science services are prototyped and incorporated into the system. Merging the SCIAMACHY Level-1 observations and MODIS/Terra Level-2 (Clouds and Aerosols) data products, and ECMWF re-analysis will be used for NAIADS demonstration and performance tests in compute Cloud and Cluster environments.","","978-1-4799-9926-2","10.1109/BigData.2015.7363972","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7363972","earth science;data fusion;framework;event builder","Clouds;Geoscience;Data integration;NASA;Buildings;Libraries","","1","","9","IEEE","28 Dec 2015","","","IEEE","IEEE Conferences"
"An integrated component selection framework for system-level design","C. Calvert; G. L. Hamza-Lup; A. Agarwal; B. Alhalabi","College of Engineering & Computer Science, Florida Atlantic University, Boca Raton, FL, USA; College of Engineering & Computer Science, Florida Atlantic University, Boca Raton, FL, USA; College of Engineering & Computer Science, Florida Atlantic University, Boca Raton, FL, USA; College of Engineering & Computer Science, Florida Atlantic University, Boca Raton, FL, USA",2011 IEEE International Systems Conference,"23 Jun 2011","2011","","","261","266","The increasing system design complexity is negatively impacting the overall system design productivity by increasing the cost and time of product development. One key to overcoming these challenges is exploiting Component Based Engineering practices. Components are designed for various specifications and usually variants of each component exist with different performance and quality of service parameters. Therefore it is a challenge to select the optimum components from a component library that will satisfy all functional and non-functional system requirements. If these designs and architectural decisions are delayed, they may lead to design re-spins thereby, negatively impacting the product development cost and time. In this paper we propose an integrated framework for component selection.","","978-1-4244-9493-4","10.1109/SYSCON.2011.5929038","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5929038","component selection;system architecture;system modeling","System performance;Simulated annealing;Computer architecture;Modeling;Prototypes;Reliability;Filtering","","4","","16","IEEE","23 Jun 2011","","","IEEE","IEEE Conferences"
